year,member_id,MBR_NAME,party,topic_name,classification,topic_vote_events,yes_votes,no_votes,directional_topic_votes,yes_pct,no_pct,stance
2025,H0373,Ian T. Lovejoy,R,Social Services,Derived from LIS bill description,16,11,5,16,68.75,31.25,YES
2025,H0376,Paul V. Milde,R,Social Services,Derived from LIS bill description,17,11,5,16,68.75,31.25,YES
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Social Services,Derived from LIS bill description,16,10,5,15,66.66666666666666,33.33333333333333,YES
2025,H0108,Vivian E. Watts,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0173,Jeion A. Ward,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0177,David L. Bulova,D,State Government,Derived from LIS bill description,9,9,0,9,100.0,0.0,INSUFFICIENT DATA
2025,H0207,Delores L. McQuinn,D,State Government,Derived from LIS bill description,8,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0208,Charniele L. Herring,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0212,Betsy B. Carr,D,State Government,Derived from LIS bill description,8,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0219,Patrick A. Hope,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0227,Luke E. Torian,D,State Government,Derived from LIS bill description,9,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0239,Alfonso H. Lopez,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0264,Marcus B. Simon,D,State Government,Derived from LIS bill description,10,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0284,"Marcia S. ""Cia"" Price",D,State Government,Derived from LIS bill description,8,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0285,"C.E. Cliff Hayes, Jr.",D,State Government,Derived from LIS bill description,7,6,0,6,100.0,0.0,INSUFFICIENT DATA
2025,H0294,Karrie K. Delaney,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0295,Kelly K. Convirs-Fowler,D,State Government,Derived from LIS bill description,6,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0301,David A. Reid,D,State Government,Derived from LIS bill description,8,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0305,Kathy K.L. Tran,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0311,Alex Q. Askew,D,State Government,Derived from LIS bill description,8,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0314,Joshua G. Cole,D,State Government,Derived from LIS bill description,8,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0315,Carrie E. Coyner,R,State Government,Derived from LIS bill description,8,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0317,Dan I. Helmer,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0322,Don Scott,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0323,Shelly A. Simonds,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0327,Rodney T. Willett,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0330,Candi Mundon King,D,State Government,Derived from LIS bill description,9,9,0,9,100.0,0.0,INSUFFICIENT DATA
2025,H0334,Elizabeth B. Bennett-Parker,D,State Government,Derived from LIS bill description,6,6,0,6,100.0,0.0,INSUFFICIENT DATA
2025,H0335,Mike A. Cherry,R,State Government,Derived from LIS bill description,6,6,0,6,100.0,0.0,INSUFFICIENT DATA
2025,H0336,Nadarius E. Clark,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0340,Michelle Lopes Maldonado,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0343,Briana D. Sewell,D,State Government,Derived from LIS bill description,8,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0344,Irene Shin,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0349,Jackie H. Glass,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0353,Bonita G. Anthony,D,State Government,Derived from LIS bill description,6,6,0,6,100.0,0.0,INSUFFICIENT DATA
2025,H0354,Katrina Callsen,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0355,Laura Jane Cohen,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0356,Rae Cousins,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0358,"Mark L. Earley, Jr.",R,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0360,Michael B. Feggans,D,State Government,Derived from LIS bill description,7,7,0,7,100.0,0.0,INSUFFICIENT DATA
2025,H0361,Debra D. Gardner,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0366,Phil M. Hernandez,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0368,Michael J. Jones,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0370,Karen Keys-Gamarra,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0371,Amy J. Laufer,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0372,Destiny LeVere Bolling,D,State Government,Derived from LIS bill description,6,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0374,Marty Martinez,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0375,Adele Y. McClure,D,State Government,Derived from LIS bill description,9,9,0,9,100.0,0.0,INSUFFICIENT DATA
2025,H0380,Atoosa R. Reaser,D,State Government,Derived from LIS bill description,5,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0385,JJ Singh,D,State Government,Derived from LIS bill description,7,6,0,6,100.0,0.0,INSUFFICIENT DATA
2025,H0262,"James A. ""Jay"" Leftwich",R,State Government,Derived from LIS bill description,8,7,1,8,87.5,12.5,INSUFFICIENT DATA
2025,H0363,W. Chad Green,R,State Government,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0242,Israel D. O'Quinn,R,State Government,Derived from LIS bill description,6,5,1,6,83.33333333333334,16.666666666666664,INSUFFICIENT DATA
2025,H0352,"Jonathan ""Jed"" Arnold",R,State Government,Derived from LIS bill description,6,5,1,6,83.33333333333334,16.666666666666664,INSUFFICIENT DATA
2025,H0376,Paul V. Milde,R,State Government,Derived from LIS bill description,6,5,1,6,83.33333333333334,16.666666666666664,INSUFFICIENT DATA
2025,H0056,Terry G. Kilgore,R,State Government,Derived from LIS bill description,5,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0073,"Robert D. Orrock, Sr.",R,State Government,Derived from LIS bill description,5,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0206,Barry D. Knight,R,State Government,Derived from LIS bill description,6,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0308,Joseph P. McNamara,R,State Government,Derived from LIS bill description,5,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0333,Jason S. Ballard,R,State Government,Derived from LIS bill description,5,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0348,Wren M. Williams,R,State Government,Derived from LIS bill description,5,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0357,Will Davis,R,State Government,Derived from LIS bill description,5,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0367,Geary Higgins,R,State Government,Derived from LIS bill description,5,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0369,Hillary Pugh Kent,R,State Government,Derived from LIS bill description,5,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0373,Ian T. Lovejoy,R,State Government,Derived from LIS bill description,5,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0350,Ellen H. Campbell,R,State Government,Derived from LIS bill description,9,7,2,9,77.77777777777779,22.22222222222222,INSUFFICIENT DATA
2025,H0224,James W. Morefield,R,State Government,Derived from LIS bill description,8,6,2,8,75.0,25.0,INSUFFICIENT DATA
2025,H0329,Bill Wiley,R,State Government,Derived from LIS bill description,8,6,2,8,75.0,25.0,INSUFFICIENT DATA
2025,H0238,M. Keith Hodges,R,State Government,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0337,A.C. Cordoza,R,State Government,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0347,"H. Otto Wachsmann, Jr.",R,State Government,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0359,N. Baxter Ennis,R,State Government,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0378,Chris Obenshain,R,State Government,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0379,David Owen,R,State Government,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0181,C. Todd Gilbert,R,State Government,Derived from LIS bill description,6,4,2,6,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2025,H0253,Terry L. Austin,R,State Government,Derived from LIS bill description,9,6,3,9,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,State Government,Derived from LIS bill description,7,4,2,6,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2025,H0346,Kim A. Taylor,R,State Government,Derived from LIS bill description,7,4,2,6,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2025,H0345,Anne Ferrell Tata,R,State Government,Derived from LIS bill description,8,5,3,8,62.5,37.5,INSUFFICIENT DATA
2025,H0384,Eric Phillips,R,State Government,Derived from LIS bill description,8,5,3,8,62.5,37.5,INSUFFICIENT DATA
2025,H0124,R. Lee Ware,R,State Government,Derived from LIS bill description,5,3,2,5,60.0,40.0,INSUFFICIENT DATA
2025,H0321,Chris S. Runion,R,State Government,Derived from LIS bill description,5,3,2,5,60.0,40.0,INSUFFICIENT DATA
2025,H0325,Wendell S. Walker,R,State Government,Derived from LIS bill description,5,3,2,5,60.0,40.0,INSUFFICIENT DATA
2025,H0342,Phillip A. Scott,R,State Government,Derived from LIS bill description,6,3,2,5,60.0,40.0,INSUFFICIENT DATA
2025,H0364,Timothy P. Griffin,R,State Government,Derived from LIS bill description,5,3,2,5,60.0,40.0,INSUFFICIENT DATA
2025,H0383,Eric R. Zehr,R,State Government,Derived from LIS bill description,5,3,2,5,60.0,40.0,INSUFFICIENT DATA
2025,H0365,"Rozia A. Henson, Jr.",D,State Government,Derived from LIS bill description,7,4,3,7,57.14285714285714,42.857142857142854,INSUFFICIENT DATA
2025,H0377,Delores Oates,R,State Government,Derived from LIS bill description,7,4,3,7,57.14285714285714,42.857142857142854,INSUFFICIENT DATA
2025,H0313,Amanda E. Batten,R,State Government,Derived from LIS bill description,9,5,4,9,55.55555555555556,44.44444444444444,INSUFFICIENT DATA
2025,H0136,"Thomas C. Wright, Jr.",R,State Government,Derived from LIS bill description,5,2,2,4,50.0,50.0,INSUFFICIENT DATA
2025,H0150,"Daniel W. Marshall, III",R,State Government,Derived from LIS bill description,7,1,1,2,50.0,50.0,INSUFFICIENT DATA
2025,H0279,Nicholas J. Freitas,R,State Government,Derived from LIS bill description,5,2,2,4,50.0,50.0,INSUFFICIENT DATA
2025,H0362,"Thomas A. Garrett, Jr.",R,State Government,Derived from LIS bill description,5,2,2,4,50.0,50.0,INSUFFICIENT DATA
2025,H0247,Michael J. Webert,R,State Government,Derived from LIS bill description,7,3,4,7,42.857142857142854,57.14285714285714,INSUFFICIENT DATA
2025,H0328,Scott A. Wyatt,R,State Government,Derived from LIS bill description,8,3,4,7,42.857142857142854,57.14285714285714,INSUFFICIENT DATA
2025,H0231,Tony O. Wilt,R,State Government,Derived from LIS bill description,9,3,6,9,33.33333333333333,66.66666666666666,INSUFFICIENT DATA
2025,H0172,Mark D. Sickles,D,State Government,Derived from LIS bill description,10,10,0,10,100.0,0.0,YES
2025,H0266,Sam Rasoul,D,State Government,Derived from LIS bill description,11,10,0,10,100.0,0.0,YES
2025,H0281,Paul E. Krizek,D,State Government,Derived from LIS bill description,11,11,0,11,100.0,0.0,YES
2025,H0351,Holly M. Seibold,D,State Government,Derived from LIS bill description,11,11,0,11,100.0,0.0,YES
2025,H0382,Joshua E. Thomas,D,State Government,Derived from LIS bill description,10,10,0,10,100.0,0.0,YES
2025,H0267,"Robert S. Bloxom, Jr.",R,State Government,Derived from LIS bill description,10,8,2,10,80.0,20.0,YES
2025,H0150,"Daniel W. Marshall, III",R,Taxes and Revenue,Derived from LIS bill description,47,4,1,5,80.0,20.0,INSUFFICIENT DATA
2025,H0383,Eric R. Zehr,R,Taxes and Revenue,Derived from LIS bill description,42,26,15,41,63.41463414634146,36.58536585365854,MIXED
2025,H0308,Joseph P. McNamara,R,Taxes and Revenue,Derived from LIS bill description,101,63,37,100,63.0,37.0,MIXED
2025,H0342,Phillip A. Scott,R,Taxes and Revenue,Derived from LIS bill description,42,24,17,41,58.536585365853654,41.46341463414634,MIXED
2025,H0364,Timothy P. Griffin,R,Taxes and Revenue,Derived from LIS bill description,42,23,19,42,54.761904761904766,45.23809523809524,MIXED
2025,H0279,Nicholas J. Freitas,R,Taxes and Revenue,Derived from LIS bill description,78,38,32,70,54.285714285714285,45.714285714285715,MIXED
2025,H0371,Amy J. Laufer,D,Taxes and Revenue,Derived from LIS bill description,108,103,3,106,97.16981132075472,2.8301886792452833,YES
2025,H0354,Katrina Callsen,D,Taxes and Revenue,Derived from LIS bill description,109,103,4,107,96.26168224299066,3.7383177570093453,YES
2025,H0361,Debra D. Gardner,D,Taxes and Revenue,Derived from LIS bill description,97,88,4,92,95.65217391304348,4.3478260869565215,YES
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Taxes and Revenue,Derived from LIS bill description,115,86,4,90,95.55555555555556,4.444444444444445,YES
2025,H0239,Alfonso H. Lopez,D,Taxes and Revenue,Derived from LIS bill description,45,42,2,44,95.45454545454545,4.545454545454546,YES
2025,H0266,Sam Rasoul,D,Taxes and Revenue,Derived from LIS bill description,47,42,2,44,95.45454545454545,4.545454545454546,YES
2025,H0173,Jeion A. Ward,D,Taxes and Revenue,Derived from LIS bill description,44,40,2,42,95.23809523809523,4.761904761904762,YES
2025,H0207,Delores L. McQuinn,D,Taxes and Revenue,Derived from LIS bill description,47,39,2,41,95.1219512195122,4.878048780487805,YES
2025,H0323,Shelly A. Simonds,D,Taxes and Revenue,Derived from LIS bill description,83,78,4,82,95.1219512195122,4.878048780487805,YES
2025,H0370,Karen Keys-Gamarra,D,Taxes and Revenue,Derived from LIS bill description,98,93,5,98,94.89795918367348,5.1020408163265305,YES
2025,H0368,Michael J. Jones,D,Taxes and Revenue,Derived from LIS bill description,43,37,2,39,94.87179487179486,5.128205128205128,YES
2025,H0372,Destiny LeVere Bolling,D,Taxes and Revenue,Derived from LIS bill description,43,37,2,39,94.87179487179486,5.128205128205128,YES
2025,H0353,Bonita G. Anthony,D,Taxes and Revenue,Derived from LIS bill description,107,101,6,107,94.39252336448598,5.607476635514018,YES
2025,H0281,Paul E. Krizek,D,Taxes and Revenue,Derived from LIS bill description,48,45,3,48,93.75,6.25,YES
2025,H0177,David L. Bulova,D,Taxes and Revenue,Derived from LIS bill description,48,44,3,47,93.61702127659575,6.382978723404255,YES
2025,H0227,Luke E. Torian,D,Taxes and Revenue,Derived from LIS bill description,48,44,3,47,93.61702127659575,6.382978723404255,YES
2025,H0301,David A. Reid,D,Taxes and Revenue,Derived from LIS bill description,47,44,3,47,93.61702127659575,6.382978723404255,YES
2025,H0343,Briana D. Sewell,D,Taxes and Revenue,Derived from LIS bill description,47,44,3,47,93.61702127659575,6.382978723404255,YES
2025,H0172,Mark D. Sickles,D,Taxes and Revenue,Derived from LIS bill description,46,43,3,46,93.47826086956522,6.521739130434782,YES
2025,H0212,Betsy B. Carr,D,Taxes and Revenue,Derived from LIS bill description,46,43,3,46,93.47826086956522,6.521739130434782,YES
2025,H0285,"C.E. Cliff Hayes, Jr.",D,Taxes and Revenue,Derived from LIS bill description,47,43,3,46,93.47826086956522,6.521739130434782,YES
2025,H0327,Rodney T. Willett,D,Taxes and Revenue,Derived from LIS bill description,46,43,3,46,93.47826086956522,6.521739130434782,YES
2025,H0311,Alex Q. Askew,D,Taxes and Revenue,Derived from LIS bill description,47,42,3,45,93.33333333333333,6.666666666666667,YES
2025,H0208,Charniele L. Herring,D,Taxes and Revenue,Derived from LIS bill description,45,41,3,44,93.18181818181817,6.8181818181818175,YES
2025,H0340,Michelle Lopes Maldonado,D,Taxes and Revenue,Derived from LIS bill description,44,41,3,44,93.18181818181817,6.8181818181818175,YES
2025,H0344,Irene Shin,D,Taxes and Revenue,Derived from LIS bill description,44,41,3,44,93.18181818181817,6.8181818181818175,YES
2025,H0380,Atoosa R. Reaser,D,Taxes and Revenue,Derived from LIS bill description,44,41,3,44,93.18181818181817,6.8181818181818175,YES
2025,H0382,Joshua E. Thomas,D,Taxes and Revenue,Derived from LIS bill description,44,41,3,44,93.18181818181817,6.8181818181818175,YES
2025,H0284,"Marcia S. ""Cia"" Price",D,Taxes and Revenue,Derived from LIS bill description,43,40,3,43,93.02325581395348,6.976744186046512,YES
2025,H0294,Karrie K. Delaney,D,Taxes and Revenue,Derived from LIS bill description,43,40,3,43,93.02325581395348,6.976744186046512,YES
2025,H0295,Kelly K. Convirs-Fowler,D,Taxes and Revenue,Derived from LIS bill description,43,40,3,43,93.02325581395348,6.976744186046512,YES
2025,H0351,Holly M. Seibold,D,Taxes and Revenue,Derived from LIS bill description,43,40,3,43,93.02325581395348,6.976744186046512,YES
2025,H0356,Rae Cousins,D,Taxes and Revenue,Derived from LIS bill description,43,40,3,43,93.02325581395348,6.976744186046512,YES
2025,H0360,Michael B. Feggans,D,Taxes and Revenue,Derived from LIS bill description,43,40,3,43,93.02325581395348,6.976744186046512,YES
2025,H0219,Patrick A. Hope,D,Taxes and Revenue,Derived from LIS bill description,44,39,3,42,92.85714285714286,7.142857142857142,YES
2025,H0336,Nadarius E. Clark,D,Taxes and Revenue,Derived from LIS bill description,43,39,3,42,92.85714285714286,7.142857142857142,YES
2025,H0349,Jackie H. Glass,D,Taxes and Revenue,Derived from LIS bill description,42,39,3,42,92.85714285714286,7.142857142857142,YES
2025,H0355,Laura Jane Cohen,D,Taxes and Revenue,Derived from LIS bill description,42,39,3,42,92.85714285714286,7.142857142857142,YES
2025,H0365,"Rozia A. Henson, Jr.",D,Taxes and Revenue,Derived from LIS bill description,42,39,3,42,92.85714285714286,7.142857142857142,YES
2025,H0366,Phil M. Hernandez,D,Taxes and Revenue,Derived from LIS bill description,98,91,7,98,92.85714285714286,7.142857142857142,YES
2025,H0375,Adele Y. McClure,D,Taxes and Revenue,Derived from LIS bill description,42,39,3,42,92.85714285714286,7.142857142857142,YES
2025,H0334,Elizabeth B. Bennett-Parker,D,Taxes and Revenue,Derived from LIS bill description,112,103,8,111,92.7927927927928,7.207207207207207,YES
2025,H0330,Candi Mundon King,D,Taxes and Revenue,Derived from LIS bill description,98,90,7,97,92.78350515463917,7.216494845360824,YES
2025,H0314,Joshua G. Cole,D,Taxes and Revenue,Derived from LIS bill description,42,38,3,41,92.6829268292683,7.317073170731707,YES
2025,H0322,Don Scott,D,Taxes and Revenue,Derived from LIS bill description,42,38,3,41,92.6829268292683,7.317073170731707,YES
2025,H0374,Marty Martinez,D,Taxes and Revenue,Derived from LIS bill description,42,38,3,41,92.6829268292683,7.317073170731707,YES
2025,H0385,JJ Singh,D,Taxes and Revenue,Derived from LIS bill description,42,38,3,41,92.6829268292683,7.317073170731707,YES
2025,H0108,Vivian E. Watts,D,Taxes and Revenue,Derived from LIS bill description,130,99,9,108,91.66666666666666,8.333333333333332,YES
2025,H0264,Marcus B. Simon,D,Taxes and Revenue,Derived from LIS bill description,44,40,4,44,90.9090909090909,9.090909090909092,YES
2025,H0224,James W. Morefield,R,Taxes and Revenue,Derived from LIS bill description,48,40,5,45,88.88888888888889,11.11111111111111,YES
2025,H0305,Kathy K.L. Tran,D,Taxes and Revenue,Derived from LIS bill description,100,88,12,100,88.0,12.0,YES
2025,H0267,"Robert S. Bloxom, Jr.",R,Taxes and Revenue,Derived from LIS bill description,48,42,6,48,87.5,12.5,YES
2025,H0317,Dan I. Helmer,D,Taxes and Revenue,Derived from LIS bill description,43,37,6,43,86.04651162790698,13.953488372093023,YES
2025,H0315,Carrie E. Coyner,R,Taxes and Revenue,Derived from LIS bill description,46,36,6,42,85.71428571428571,14.285714285714285,YES
2025,H0345,Anne Ferrell Tata,R,Taxes and Revenue,Derived from LIS bill description,47,40,7,47,85.1063829787234,14.893617021276595,YES
2025,H0056,Terry G. Kilgore,R,Taxes and Revenue,Derived from LIS bill description,45,38,7,45,84.44444444444444,15.555555555555555,YES
2025,H0373,Ian T. Lovejoy,R,Taxes and Revenue,Derived from LIS bill description,42,35,7,42,83.33333333333334,16.666666666666664,YES
2025,H0352,"Jonathan ""Jed"" Arnold",R,Taxes and Revenue,Derived from LIS bill description,43,34,7,41,82.92682926829268,17.073170731707318,YES
2025,H0253,Terry L. Austin,R,Taxes and Revenue,Derived from LIS bill description,46,37,8,45,82.22222222222221,17.77777777777778,YES
2025,H0337,A.C. Cordoza,R,Taxes and Revenue,Derived from LIS bill description,43,35,8,43,81.3953488372093,18.6046511627907,YES
2025,H0376,Paul V. Milde,R,Taxes and Revenue,Derived from LIS bill description,42,30,7,37,81.08108108108108,18.91891891891892,YES
2025,H0335,Mike A. Cherry,R,Taxes and Revenue,Derived from LIS bill description,42,34,8,42,80.95238095238095,19.047619047619047,YES
2025,H0359,N. Baxter Ennis,R,Taxes and Revenue,Derived from LIS bill description,42,33,8,41,80.48780487804879,19.51219512195122,YES
2025,H0358,"Mark L. Earley, Jr.",R,Taxes and Revenue,Derived from LIS bill description,43,33,9,42,78.57142857142857,21.428571428571427,YES
2025,H0379,David Owen,R,Taxes and Revenue,Derived from LIS bill description,42,33,9,42,78.57142857142857,21.428571428571427,YES
2025,H0384,Eric Phillips,R,Taxes and Revenue,Derived from LIS bill description,42,31,9,40,77.5,22.5,YES
2025,H0333,Jason S. Ballard,R,Taxes and Revenue,Derived from LIS bill description,45,34,10,44,77.27272727272727,22.727272727272727,YES
2025,H0350,Ellen H. Campbell,R,Taxes and Revenue,Derived from LIS bill description,47,34,10,44,77.27272727272727,22.727272727272727,YES
2025,H0347,"H. Otto Wachsmann, Jr.",R,Taxes and Revenue,Derived from LIS bill description,42,32,10,42,76.19047619047619,23.809523809523807,YES
2025,H0363,W. Chad Green,R,Taxes and Revenue,Derived from LIS bill description,42,32,10,42,76.19047619047619,23.809523809523807,YES
2025,H0329,Bill Wiley,R,Taxes and Revenue,Derived from LIS bill description,46,35,11,46,76.08695652173914,23.91304347826087,YES
2025,H0238,M. Keith Hodges,R,Taxes and Revenue,Derived from LIS bill description,46,34,11,45,75.55555555555556,24.444444444444443,YES
2025,H0328,Scott A. Wyatt,R,Taxes and Revenue,Derived from LIS bill description,46,34,11,45,75.55555555555556,24.444444444444443,YES
2025,H0231,Tony O. Wilt,R,Taxes and Revenue,Derived from LIS bill description,44,33,11,44,75.0,25.0,YES
2025,H0367,Geary Higgins,R,Taxes and Revenue,Derived from LIS bill description,43,32,11,43,74.4186046511628,25.581395348837212,YES
2025,H0242,Israel D. O'Quinn,R,Taxes and Revenue,Derived from LIS bill description,43,31,11,42,73.80952380952381,26.190476190476193,YES
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Taxes and Revenue,Derived from LIS bill description,96,66,24,90,73.33333333333333,26.666666666666668,YES
2025,H0262,"James A. ""Jay"" Leftwich",R,Taxes and Revenue,Derived from LIS bill description,45,33,12,45,73.33333333333333,26.666666666666668,YES
2025,H0357,Will Davis,R,Taxes and Revenue,Derived from LIS bill description,97,71,26,97,73.19587628865979,26.804123711340207,YES
2025,H0346,Kim A. Taylor,R,Taxes and Revenue,Derived from LIS bill description,42,30,11,41,73.17073170731707,26.82926829268293,YES
2025,H0206,Barry D. Knight,R,Taxes and Revenue,Derived from LIS bill description,43,16,6,22,72.72727272727273,27.27272727272727,YES
2025,H0348,Wren M. Williams,R,Taxes and Revenue,Derived from LIS bill description,44,32,12,44,72.72727272727273,27.27272727272727,YES
2025,H0321,Chris S. Runion,R,Taxes and Revenue,Derived from LIS bill description,84,60,23,83,72.28915662650603,27.710843373493976,YES
2025,H0313,Amanda E. Batten,R,Taxes and Revenue,Derived from LIS bill description,43,31,12,43,72.09302325581395,27.906976744186046,YES
2025,H0378,Chris Obenshain,R,Taxes and Revenue,Derived from LIS bill description,43,31,12,43,72.09302325581395,27.906976744186046,YES
2025,H0073,"Robert D. Orrock, Sr.",R,Taxes and Revenue,Derived from LIS bill description,111,67,28,95,70.52631578947368,29.47368421052631,YES
2025,H0136,"Thomas C. Wright, Jr.",R,Taxes and Revenue,Derived from LIS bill description,42,26,11,37,70.27027027027027,29.72972972972973,YES
2025,H0369,Hillary Pugh Kent,R,Taxes and Revenue,Derived from LIS bill description,78,54,23,77,70.12987012987013,29.87012987012987,YES
2025,H0377,Delores Oates,R,Taxes and Revenue,Derived from LIS bill description,43,30,13,43,69.76744186046511,30.23255813953488,YES
2025,H0325,Wendell S. Walker,R,Taxes and Revenue,Derived from LIS bill description,107,71,35,106,66.98113207547169,33.0188679245283,YES
2025,H0362,"Thomas A. Garrett, Jr.",R,Taxes and Revenue,Derived from LIS bill description,78,47,24,71,66.19718309859155,33.80281690140845,YES
2025,H0124,R. Lee Ware,R,Taxes and Revenue,Derived from LIS bill description,108,70,36,106,66.0377358490566,33.9622641509434,YES
2025,H0181,C. Todd Gilbert,R,Taxes and Revenue,Derived from LIS bill description,44,29,15,44,65.9090909090909,34.090909090909086,YES
2025,H0247,Michael J. Webert,R,Taxes and Revenue,Derived from LIS bill description,44,27,14,41,65.85365853658537,34.146341463414636,YES
2025,H0208,Charniele L. Herring,D,Technology and Data,Derived from LIS bill description,9,9,0,9,100.0,0.0,INSUFFICIENT DATA
2025,H0219,Patrick A. Hope,D,Technology and Data,Derived from LIS bill description,10,9,0,9,100.0,0.0,INSUFFICIENT DATA
2025,H0284,"Marcia S. ""Cia"" Price",D,Technology and Data,Derived from LIS bill description,9,9,0,9,100.0,0.0,INSUFFICIENT DATA
2025,H0295,Kelly K. Convirs-Fowler,D,Technology and Data,Derived from LIS bill description,9,9,0,9,100.0,0.0,INSUFFICIENT DATA
2025,H0314,Joshua G. Cole,D,Technology and Data,Derived from LIS bill description,8,8,0,8,100.0,0.0,INSUFFICIENT DATA
2025,H0317,Dan I. Helmer,D,Technology and Data,Derived from LIS bill description,9,9,0,9,100.0,0.0,INSUFFICIENT DATA
